"","Date","Stock","Values"
"756",1997-12-31,17726,0.022089
"757",1997-01-31,17743,-0.053761
"758",1997-02-28,17743,0.060867
"759",1997-03-31,17743,-0.00868
"760",1997-04-30,17743,-0.038614
"761",1997-05-30,17743,0.048399
"762",1997-06-30,17743,0.134131
"763",1997-07-31,17743,-0.023408
"764",1997-08-29,17743,-0.046308
"765",1997-09-30,17743,0.16638
"766",1997-10-31,17743,-0.049193
"767",1997-11-28,17743,0.008258
"768",1997-12-31,17743,0.051897
"769",1997-01-31,17750,0.019122
"770",1997-02-28,17750,0.083279
"771",1997-03-31,17750,-0.061092
"772",1997-04-30,17750,0.025851
"773",1997-05-30,17750,-0.024412
"774",1997-06-30,17750,-0.008874
"775",1997-07-31,17750,0.014544
"776",1997-08-29,17750,-0.068218
"777",1997-09-30,17750,0.03228
"778",1997-10-31,17750,0.057103
"779",1997-11-28,17750,-0.001493
"780",1997-12-31,17750,-0.053011
"781",1997-01-31,17830,0.04833
"782",1997-02-28,17830,0.079397
"783",1997-03-31,17830,0.002345
"784",1997-04-30,17830,-0.00595
"785",1997-05-30,17830,0.062009
"786",1997-06-30,17830,0.028959
"787",1997-07-31,17830,0.014525
"788",1997-08-29,17830,-0.0773
"789",1997-09-30,17830,0.03323
"790",1997-10-31,17830,-0.140002
"791",1997-11-28,17830,0.071064
"792",1997-12-31,17830,-0.033157
"793",1997-01-31,17929,0.023433
"794",1997-02-28,17929,0.093057
"795",1997-03-31,17929,-0.049526
"796",1997-04-30,17929,-0.046405
"797",1997-05-30,17929,0.00543
"798",1997-06-30,17929,-0.025799
"799",1997-07-31,17929,0.108694
"800",1997-08-29,17929,0.071433
"801",1997-09-30,17929,0.053016
"802",1997-10-31,17929,-0.031349
"803",1997-11-28,17929,0.039728
"804",1997-12-31,17929,0.053891
"805",1997-01-31,17961,0.021068
"806",1997-02-28,17961,-0.031158
"807",1997-03-31,17961,0.024353
"808",1997-04-30,17961,0.090408
"809",1997-05-30,17961,0.045991
"810",1997-06-30,17961,-0.029753
"811",1997-07-31,17961,0.00945
"812",1997-08-29,17961,-0.045432
"813",1997-09-30,17961,0.018886
"814",1997-10-31,17961,0.002121
"815",1997-11-28,17961,0.029366
"816",1997-12-31,17961,-0.054922
"817",1997-01-31,18075,0.029667
"818",1997-02-28,18075,0.04712
"819",1997-03-31,18075,-0.062552
"820",1997-04-30,18075,0.041886
"821",1997-05-30,18075,0.024803
"822",1997-06-30,18075,0.126108
"823",1997-07-31,18075,0.182764
"824",1997-08-29,18075,0.024677
"825",1997-09-30,18075,0.044551
"826",1997-10-31,18075,-0.027667
"827",1997-11-28,18075,0.037196
"828",1997-12-31,18075,0.024805
"829",1997-01-31,18091,0.087311
"830",1997-02-28,18091,-0.049355
"831",1997-03-31,18091,0.014748
"832",1997-04-30,18091,0.084485
"833",1997-05-30,18091,-0.002745
"834",1997-06-30,18091,-0.001549
"835",1997-07-31,18091,0.070807
"836",1997-08-29,18091,0.166241
"837",1997-09-30,18091,0.055532
"838",1997-10-31,18091,-0.042972
"839",1997-11-28,18091,0.027297
"840",1997-12-31,18091,-0.051276
"841",1997-01-31,18148,0.0755
"842",1997-02-28,18148,0.033137
"843",1997-03-31,18148,-0.1293
"844",1997-04-30,18148,-0.085933
"845",1997-05-30,18148,-0.093789
"846",1997-06-30,18148,-0.076871
"847",1997-07-31,18148,-0.122721
"848",1997-08-29,18148,-0.078727
"849",1997-09-30,18148,0.673019
"850",1997-10-31,18148,-0.081123
"851",1997-11-28,18148,-0.014317
"852",1997-12-31,18148,-0.173221
"853",1997-01-31,18163,0.070483
"854",1997-02-28,18163,0.035019
"855",1997-03-31,18163,-0.049045
"856",1997-04-30,18163,0.095482
"857",1997-05-30,18163,0.091521
"858",1997-06-30,18163,0.020779
"859",1997-07-31,18163,0.076266
"860",1997-08-29,18163,-0.128997
"861",1997-09-30,18163,0.033159
"862",1997-10-31,18163,-0.015929
"863",1997-11-28,18163,0.116504
"864",1997-12-31,18163,0.04278
"865",1997-01-31,18403,-0.022038
"866",1997-02-28,18403,0.035678
"867",1997-03-31,18403,-0.037295
"868",1997-04-30,18403,0.009558
"869",1997-05-30,18403,0.073634
"870",1997-06-30,18403,0.00965
"871",1997-07-31,18403,0.128107
"872",1997-08-29,18403,0.020446
"873",1997-09-30,18403,-0.033567
"874",1997-10-31,18403,0.012495
"875",1997-11-28,18403,0.090882
"876",1997-12-31,18403,-0.066084
"877",1997-01-31,18411,-0.023285
"878",1997-02-28,18411,-0.009614
"879",1997-03-31,18411,-0.033036
"880",1997-04-30,18411,-0.039803
"881",1997-05-30,18411,0.047861
"882",1997-06-30,18411,0.031803
"883",1997-07-31,18411,0.013414
"884",1997-08-29,18411,-0.043986
"885",1997-09-30,18411,0.066817
"886",1997-10-31,18411,0.026825
"887",1997-11-28,18411,0.042422
"888",1997-12-31,18411,0.073325
"889",1997-01-31,18438,-0.013311
"890",1997-02-28,18438,0.058322
"891",1997-03-31,18438,-0.040116
"892",1997-04-30,18438,0.026268
"893",1997-05-30,18438,0.003575
"894",1997-06-30,18438,0.073779
"895",1997-07-31,18438,-0.016065
"896",1997-08-29,18438,0.107011
"897",1997-09-30,18438,0.051029
"898",1997-10-31,18438,-0.009302
"899",1997-11-28,18438,0.049091
"900",1997-12-31,18438,-0.05019
"901",1997-01-31,18542,0.032377
"902",1997-02-28,18542,0.004152
"903",1997-03-31,18542,0.021259
"904",1997-04-30,18542,0.109719
"905",1997-05-30,18542,0.09201
"906",1997-06-30,18542,0.096172
"907",1997-07-31,18542,0.04343
"908",1997-08-29,18542,0.03273
"909",1997-09-30,18542,-0.075444
"910",1997-10-31,18542,-0.049391
"911",1997-11-28,18542,-0.068534
"912",1997-12-31,18542,0.006934
"913",1997-01-31,18622,0.055024
"914",1997-02-28,18622,-0.0039
"915",1997-03-31,18622,-0.021541
"916",1997-04-30,18622,-0.010148
"917",1997-05-30,18622,0.042159
"918",1997-06-30,18622,0.091806
"919",1997-07-31,18622,0.026469
"920",1997-08-29,18622,-0.006588
"921",1997-09-30,18622,0.095351
"922",1997-10-31,18622,-0.047284
"923",1997-11-28,18622,0.051076
"924",1997-12-31,18622,0.047964
"925",1997-01-31,18649,0.041796
"926",1997-02-28,18649,-0.091511
"927",1997-03-31,18649,-0.023717
"928",1997-04-30,18649,0.253126
"929",1997-05-30,18649,-0.019861
"930",1997-06-30,18649,-0.0437
"931",1997-07-31,18649,0.156117
"932",1997-08-29,18649,0.016367
"933",1997-09-30,18649,0.124121
"934",1997-10-31,18649,-0.102484
"935",1997-11-28,18649,0.010633
"936",1997-12-31,18649,0.094176
"937",1997-01-31,18729,0.049375
"938",1997-02-28,18729,0.065867
"939",1997-03-31,18729,-0.04174
"940",1997-04-30,18729,0.115399
"941",1997-05-30,18729,0.112217
"942",1997-06-30,18729,0.048719
"943",1997-07-31,18729,0.160834
"944",1997-08-29,18729,-0.177367
"945",1997-09-30,18729,0.108374
"946",1997-10-31,18729,-0.071106
"947",1997-11-28,18729,0.027953
"948",1997-12-31,18729,0.095294
"949",1997-01-31,18956,0.042132
"950",1997-02-28,18956,0.006001
"951",1997-03-31,18956,-0.037241
"952",1997-04-30,18956,0.02121
"953",1997-05-30,18956,0.059777
"954",1997-06-30,18956,0.043758
"955",1997-07-31,18956,0.064984
"956",1997-08-29,18956,-0.049456
"957",1997-09-30,18956,0.062116
"958",1997-10-31,18956,-0.057505
"959",1997-11-28,18956,0.047902
"960",1997-12-31,18956,0.004793
"961",1997-01-31,18964,0.024277
"962",1997-02-28,18964,-0.05425
"963",1997-03-31,18964,-0.015411
"964",1997-04-30,18964,0.006936
"965",1997-05-30,18964,0.030656
"966",1997-06-30,18964,0.017883
"967",1997-07-31,18964,0.036193
"968",1997-08-29,18964,0.023311
"969",1997-09-30,18964,0.058514
"970",1997-10-31,18964,-0.001085
"971",1997-11-28,18964,-0.010608
"972",1997-12-31,18964,-0.050552
"973",1997-01-31,19166,-0.0045
"974",1997-02-28,19166,-0.023508
"975",1997-03-31,19166,-0.113391
"976",1997-04-30,19166,0.091618
"977",1997-05-30,19166,0.067726
"978",1997-06-30,19166,0.099599
"979",1997-07-31,19166,0.075165
"980",1997-08-29,19166,-0.035441
"981",1997-09-30,19166,0.064073
"982",1997-10-31,19166,-0.093637
"983",1997-11-28,19166,-0.099801
"984",1997-12-31,19166,-0.0835
"985",1997-01-31,19350,0.051056
"986",1997-02-28,19350,-0.006824
"987",1997-03-31,19350,0.02092
"988",1997-04-30,19350,0.053171
"989",1997-05-30,19350,0.106513
"990",1997-06-30,19350,0.073562
"991",1997-07-31,19350,0.032146
"992",1997-08-29,19350,-0.019485
"993",1997-09-30,19350,-0.041007
"994",1997-10-31,19350,-0.021642
"995",1997-11-28,19350,0.03397
"996",1997-12-31,19350,0.061927
"997",1997-01-31,19393,0.158344
"998",1997-02-28,19393,0.025686
"999",1997-03-31,19393,-0.100085
"1000",1997-04-30,19393,0.11231
"1001",1997-05-30,19393,0.115329
"1002",1997-06-30,19393,0.100218
"1003",1997-07-31,19393,-0.032788
"1004",1997-08-29,19393,-0.033629
"1005",1997-09-30,19393,0.084416
"1006",1997-10-31,19393,0.062326
"1007",1997-11-28,19393,0.061534
"1008",1997-12-31,19393,0.010046
"1009",1997-01-31,19502,0.017239
"1010",1997-02-28,19502,0.038532
"1011",1997-03-31,19502,-0.024768
"1012",1997-04-30,19502,0.094207
"1013",1997-05-30,19502,0.014013
"1014",1997-06-30,19502,0.143359
"1015",1997-07-31,19502,0.049313
"1016",1997-08-29,19502,-0.048436
"1017",1997-09-30,19502,-0.053124
"1018",1997-10-31,19502,0.093361
"1019",1997-11-28,19502,0.142767
"1020",1997-12-31,19502,-0.030043
"1021",1997-01-31,19561,0.001369
"1022",1997-02-28,19561,-0.051461
"1023",1997-03-31,19561,-0.035013
"1024",1997-04-30,19561,-0.0043
"1025",1997-05-30,19561,0.06638
"1026",1997-06-30,19561,0.003417
"1027",1997-07-31,19561,0.101707
"1028",1997-08-29,19561,-0.073067
"1029",1997-09-30,19561,-0.005547
"1030",1997-10-31,19561,-0.122455
"1031",1997-11-28,19561,0.105787
"1032",1997-12-31,19561,-0.083624
"1033",1997-01-31,19721,-0.042668
"1034",1997-02-28,19721,0.011973
"1035",1997-03-31,19721,7e-04
"1036",1997-04-30,19721,-0.051175
"1037",1997-05-30,19721,0.13969
"1038",1997-06-30,19721,0.104214
"1039",1997-07-31,19721,-0.020534
"1040",1997-08-29,19721,-0.03948
"1041",1997-09-30,19721,0.04371
"1042",1997-10-31,19721,-0.046823
"1043",1997-11-28,19721,0.045004
"1044",1997-12-31,19721,0.008315
"1045",1997-01-31,19828,0.136804
"1046",1997-02-28,19828,0.062767
"1047",1997-03-31,19828,0.2457
"1048",1997-04-30,19828,0.059986
"1049",1997-05-30,19828,0.223288
"1050",1997-06-30,19828,-0.11299
"1051",1997-07-31,19828,0.112264
"1052",1997-08-29,19828,-0.08377
"1053",1997-09-30,19828,-0.043206
"1054",1997-10-31,19828,0.120024
"1055",1997-11-28,19828,0.051349
"1056",1997-12-31,19828,0.136561
"1057",1997-01-31,19880,0.19833
"1058",1997-02-28,19880,-0.180371
"1059",1997-03-31,19880,-0.211443
"1060",1997-04-30,19880,0.040745
"1061",1997-05-30,19880,0.395962
"1062",1997-06-30,19880,0.160915
"1063",1997-07-31,19880,0.130442
"1064",1997-08-29,19880,-0.134484
"1065",1997-09-30,19880,-0.067318
"1066",1997-10-31,19880,-0.261343
"1067",1997-11-28,19880,-0.219285
"1068",1997-12-31,19880,-0.107741
"1069",1997-01-31,20204,0.133431
"1070",1997-02-28,20204,-0.015264
"1071",1997-03-31,20204,-0.038783
"1072",1997-04-30,20204,0.186935
"1073",1997-05-30,20204,0.09209
"1074",1997-06-30,20204,0.019166
"1075",1997-07-31,20204,0.082397
"1076",1997-08-29,20204,-0.032986
"1077",1997-09-30,20204,-0.069556
"1078",1997-10-31,20204,0.006438
"1079",1997-11-28,20204,0.009634
"1080",1997-12-31,20204,0.027841
"1081",1997-01-31,20415,-0.023192
"1082",1997-02-28,20415,0.010386
"1083",1997-03-31,20415,0.028564
"1084",1997-04-30,20415,0.100245
"1085",1997-05-30,20415,-0.021361
"1086",1997-06-30,20415,0.031865
"1087",1997-07-31,20415,0.066407
"1088",1997-08-29,20415,-0.041836
"1089",1997-09-30,20415,0.074031
"1090",1997-10-31,20415,0.003073
"1091",1997-11-28,20415,-0.005705
"1092",1997-12-31,20415,0.000625000000000001
"1093",1997-01-31,20482,0.074121
"1094",1997-02-28,20482,0.02821
"1095",1997-03-31,20482,-0.006522
"1096",1997-04-30,20482,0.08737
"1097",1997-05-30,20482,0.027887
"1098",1997-06-30,20482,0.055824
"1099",1997-07-31,20482,-0.019918
"1100",1997-08-29,20482,-0.08815
"1101",1997-09-30,20482,0.062336
"1102",1997-10-31,20482,-0.041033
"1103",1997-11-28,20482,0.058281
"1104",1997-12-31,20482,0.000958000000000001
"1105",1997-01-31,20618,-0.012555
"1106",1997-02-28,20618,0.009989
"1107",1997-03-31,20618,0.043645
"1108",1997-04-30,20618,0.057792
"1109",1997-05-30,20618,0.067838
"1110",1997-06-30,20618,0.054103
"1111",1997-07-31,20618,0.033951
"1112",1997-08-29,20618,-0.053732
"1113",1997-09-30,20618,0.100203
"1114",1997-10-31,20618,-0.020261
"1115",1997-11-28,20618,-0.02974
"1116",1997-12-31,20618,0.015094
"1117",1997-01-31,20626,-0.020449
"1118",1997-02-28,20626,0.046343
"1119",1997-03-31,20626,-0.00893
"1120",1997-04-30,20626,0.055168
"1121",1997-05-30,20626,-0.019671
"1122",1997-06-30,20626,0.048714
"1123",1997-07-31,20626,0.089225
"1124",1997-08-29,20626,-0.072521
"1125",1997-09-30,20626,0.030148
"1126",1997-10-31,20626,-0.004889
"1127",1997-11-28,20626,0.085755
"1128",1997-12-31,20626,0.031858
"1129",1997-01-31,20750,0.014012
"1130",1997-02-28,20750,-0.009817
"1131",1997-03-31,20750,-0.075729
"1132",1997-04-30,20750,0.1182
"1133",1997-05-30,20750,0.050013
"1134",1997-06-30,20750,-0.033837
"1135",1997-07-31,20750,-0.020628
"1136",1997-08-29,20750,0.074388
"1137",1997-09-30,20750,0.061638
"1138",1997-10-31,20750,0.008998
"1139",1997-11-28,20750,0.075545
"1140",1997-12-31,20750,0.099172
"1141",1997-01-31,20765,0.079638
"1142",1997-02-28,20765,-0.035951
"1143",1997-03-31,20765,0.002323
"1144",1997-04-30,20765,-0.009563
"1145",1997-05-30,20765,0.121767
"1146",1997-06-30,20765,0.090975
"1147",1997-07-31,20765,0.261646
"1148",1997-08-29,20765,-0.085645
"1149",1997-09-30,20765,0.058684
"1150",1997-10-31,20765,-0.139585
"1151",1997-11-28,20765,0.021675
"1152",1997-12-31,20765,-0.007294
"1153",1997-01-31,21055,-0.058554
"1154",1997-02-28,21055,0.081814
"1155",1997-03-31,21055,0.179911
"1156",1997-04-30,21055,0.029033
"1157",1997-05-30,21055,0.177896
"1158",1997-06-30,21055,0.028118
"1159",1997-07-31,21055,-0.043948
"1160",1997-08-29,21055,-0.091256
"1161",1997-09-30,21055,0.171479
"1162",1997-10-31,21055,-0.136679
"1163",1997-11-28,21055,0.020731
"1164",1997-12-31,21055,-0.024031
"1165",1997-01-31,21135,0.043958
"1166",1997-02-28,21135,0.060134
"1167",1997-03-31,21135,-0.051919
"1168",1997-04-30,21135,0.0332
"1169",1997-05-30,21135,0.200883
"1170",1997-06-30,21135,-0.012061
"1171",1997-07-31,21135,-0.0043
"1172",1997-08-29,21135,0.015259
"1173",1997-09-30,21135,0.01055
"1174",1997-10-31,21135,-0.02384
"1175",1997-11-28,21135,0.02428
"1176",1997-12-31,21135,-0.052924
"1177",1997-01-31,21152,-0.044273
"1178",1997-02-28,21152,-0.014551
"1179",1997-03-31,21152,0.014839
"1180",1997-04-30,21152,0.110723
"1181",1997-05-30,21152,0.063521
"1182",1997-06-30,21152,0.074107
"1183",1997-07-31,21152,0.16603
"1184",1997-08-29,21152,-0.133208
"1185",1997-09-30,21152,0.045016
"1186",1997-10-31,21152,-0.164303
"1187",1997-11-28,21152,-0.021229
"1188",1997-12-31,21152,-0.033642
"1189",1997-01-31,21178,0.000964
"1190",1997-02-28,21178,-0.041943
"1191",1997-03-31,21178,-0.050628
"1192",1997-04-30,21178,0.061176
"1193",1997-05-30,21178,0.045659
"1194",1997-06-30,21178,0.102442
"1195",1997-07-31,21178,0.022858
"1196",1997-08-29,21178,-0.025604
"1197",1997-09-30,21178,0.02393
"1198",1997-10-31,21178,-0.112641
"1199",1997-11-28,21178,0.027264
"1200",1997-12-31,21178,0.004163
"1201",1997-01-31,21186,0.012891
"1202",1997-02-28,21186,0.004647
"1203",1997-03-31,21186,-0.145147
"1204",1997-04-30,21186,0.110128
"1205",1997-05-30,21186,0.111171
"1206",1997-06-30,21186,0.00934
"1207",1997-07-31,21186,0.059318
"1208",1997-08-29,21186,0.008984
"1209",1997-09-30,21186,0.06667
"1210",1997-10-31,21186,-0.094321
"1211",1997-11-28,21186,-0.009614
"1212",1997-12-31,21186,-0.034455
"1213",1997-01-31,21207,-0.113439
"1214",1997-02-28,21207,0.190332
"1215",1997-03-31,21207,-0.188511
"1216",1997-04-30,21207,-0.110752
"1217",1997-05-30,21207,0.125064
"1218",1997-06-30,21207,-0.003828
"1219",1997-07-31,21207,0.056469
"1220",1997-08-29,21207,0.021658
"1221",1997-09-30,21207,0.057638
"1222",1997-10-31,21207,-0.22534
"1223",1997-11-28,21207,-0.146757
"1224",1997-12-31,21207,-0.024633
"1225",1997-01-31,21231,-0.014003
"1226",1997-02-28,21231,-0.0039
"1227",1997-03-31,21231,0.012649
"1228",1997-04-30,21231,0.019922
"1229",1997-05-30,21231,0.077518
"1230",1997-06-30,21231,0.016605
"1231",1997-07-31,21231,0.034804
"1232",1997-08-29,21231,-0.018628
"1233",1997-09-30,21231,0.002971
"1234",1997-10-31,21231,0.009751
"1235",1997-11-28,21231,0.039896
"1236",1997-12-31,21231,0.149046
"1237",1997-01-31,21259,-0.039222
"1238",1997-02-28,21259,-0.007497
"1239",1997-03-31,21259,-0.024156
"1240",1997-04-30,21259,-0.000617
"1241",1997-05-30,21259,0.045742
"1242",1997-06-30,21259,-0.001949
"1243",1997-07-31,21259,0.030665
"1244",1997-08-29,21259,0.009414
"1245",1997-09-30,21259,-0.022733
"1246",1997-10-31,21259,0.060316
"1247",1997-11-28,21259,0.037886
"1248",1997-12-31,21259,0.127508
"1249",1997-01-31,21573,0.004759
"1250",1997-02-28,21573,0.020565
"1251",1997-03-31,21573,-0.067363
"1252",1997-04-30,21573,0.079033
"1253",1997-05-30,21573,0.134153
"1254",1997-06-30,21573,0.01066
"1255",1997-07-31,21573,0.151427
"1256",1997-08-29,21573,-0.059779
"1257",1997-09-30,21573,0.038254
"1258",1997-10-31,21573,-0.186018
"1259",1997-11-28,21573,0.057211
"1260",1997-12-31,21573,-0.096905
"1261",1997-01-31,21776,-0.093609
"1262",1997-02-28,21776,-0.006074
"1263",1997-03-31,21776,-0.098744
"1264",1997-04-30,21776,-0.034975
"1265",1997-05-30,21776,-0.02009
"1266",1997-06-30,21776,0.101563
"1267",1997-07-31,21776,0.114748
"1268",1997-08-29,21776,0.028347
"1269",1997-09-30,21776,-0.020148
"1270",1997-10-31,21776,-0.033533
"1271",1997-11-28,21776,0.084562
"1272",1997-12-31,21776,-0.007371
"1273",1997-01-31,21792,-0.0045
"1274",1997-02-28,21792,0.040299
"1275",1997-03-31,21792,-0.106451
"1276",1997-04-30,21792,-0.046216
"1277",1997-05-30,21792,0.05135
"1278",1997-06-30,21792,0.029433
"1279",1997-07-31,21792,-0.027624
"1280",1997-08-29,21792,-0.019025
"1281",1997-09-30,21792,0.069674
"1282",1997-10-31,21792,-0.0042
"1283",1997-11-28,21792,0.102422
"1284",1997-12-31,21792,0.124488
"1285",1997-01-31,21928,0.01044
"1286",1997-02-28,21928,-0.011932
"1287",1997-03-31,21928,-0.040737
"1288",1997-04-30,21928,-0.005476
"1289",1997-05-30,21928,0.020741
"1290",1997-06-30,21928,0.042133
"1291",1997-07-31,21928,0.044385
"1292",1997-08-29,21928,-0.029148
"1293",1997-09-30,21928,-0.006376
"1294",1997-10-31,21928,0.020434
"1295",1997-11-28,21928,0.051002
"1296",1997-12-31,21928,0.114159
"1297",1997-01-31,21936,0.109958
"1298",1997-02-28,21936,-0.009684
"1299",1997-03-31,21936,-0.086155
"1300",1997-04-30,21936,0.136859
"1301",1997-05-30,21936,0.071558
"1302",1997-06-30,21936,0.156494
"1303",1997-07-31,21936,-0.003547
"1304",1997-08-29,21936,-0.074331
"1305",1997-09-30,21936,0.080155
"1306",1997-10-31,21936,0.176673
"1307",1997-11-28,21936,0.023142
"1308",1997-12-31,21936,0.020114
"1309",1997-01-31,22103,0.012274
"1310",1997-02-28,22103,0.006658
"1311",1997-03-31,22103,-0.095209
"1312",1997-04-30,22103,0.123478
"1313",1997-05-30,22103,0.06446
"1314",1997-06-30,22103,0.015976
"1315",1997-07-31,22103,0.06721
"1316",1997-08-29,22103,-0.072617
"1317",1997-09-30,22103,0.049314
"1318",1997-10-31,22103,-0.094222
"1319",1997-11-28,22103,0.050593
"1320",1997-12-31,22103,0.021336
"1321",1997-01-31,22111,0.156304
"1322",1997-02-28,22111,-0.004939
"1323",1997-03-31,22111,-0.084735
"1324",1997-04-30,22111,0.151728
"1325",1997-05-30,22111,-0.019706
"1326",1997-06-30,22111,0.069217
"1327",1997-07-31,22111,-0.039251
"1328",1997-08-29,22111,-0.088084
"1329",1997-09-30,22111,0.013241
"1330",1997-10-31,22111,-0.009617
"1331",1997-11-28,22111,0.096884
"1332",1997-12-31,22111,0.041873
"1333",1997-01-31,22293,-0.08625
"1334",1997-02-28,22293,0.057293
"1335",1997-03-31,22293,0.175102
"1336",1997-04-30,22293,0.083024
"1337",1997-05-30,22293,0.042872
"1338",1997-06-30,22293,0.100518
"1339",1997-07-31,22293,0.10806
"1340",1997-08-29,22293,-0.146645
"1341",1997-09-30,22293,-0.110783
"1342",1997-10-31,22293,-0.049174
"1343",1997-11-28,22293,-0.063457
"1344",1997-12-31,22293,-0.125743
"1345",1997-01-31,22509,-0.051271
"1346",1997-02-28,22509,0.048997
"1347",1997-03-31,22509,-0.040014
"1348",1997-04-30,22509,0.002644
"1349",1997-05-30,22509,0.070134
"1350",1997-06-30,22509,-0.0037
"1351",1997-07-31,22509,0.096775
"1352",1997-08-29,22509,-0.014569
"1353",1997-09-30,22509,-0.00936
"1354",1997-10-31,22509,-0.10091
"1355",1997-11-28,22509,0.025283
"1356",1997-12-31,22509,-0.018824
"1357",1997-01-31,22517,-0.020804
"1358",1997-02-28,22517,0.00715
"1359",1997-03-31,22517,-0.100781
"1360",1997-04-30,22517,-0.035164
"1361",1997-05-30,22517,0.014208
"1362",1997-06-30,22517,0.01405
"1363",1997-07-31,22517,0.020778
"1364",1997-08-29,22517,0.069294
"1365",1997-09-30,22517,0.011782
"1366",1997-10-31,22517,-0.015629
"1367",1997-11-28,22517,0.082805
"1368",1997-12-31,22517,0.031583
"1369",1997-01-31,22592,0.022608
"1370",1997-02-28,22592,0.081496
"1371",1997-03-31,22592,-0.084463
"1372",1997-04-30,22592,0.023765
"1373",1997-05-30,22592,0.057226
"1374",1997-06-30,22592,0.109225
"1375",1997-07-31,22592,-0.07765
"1376",1997-08-29,22592,-0.049958
"1377",1997-09-30,22592,0.024112
"1378",1997-10-31,22592,-0.014342
"1379",1997-11-28,22592,0.066783
"1380",1997-12-31,22592,-0.162593
"1381",1997-01-31,22752,0.133648
"1382",1997-02-28,22752,0.012652
"1383",1997-03-31,22752,-0.085223
"1384",1997-04-30,22752,0.0684
"1385",1997-05-30,22752,-0.010433
