Date,Stock,Values
26/02/2010,32707,0.009580571
31/03/2010,32707,0.009608653
30/04/2010,32707,0.009670874
28/05/2010,32707,0.00964759
30/06/2010,32707,0.009666955
30/07/2010,32707,0.00977372
31/08/2010,32707,0.009776478
30/09/2010,32707,0.009647066
29/10/2010,32707,0.009761358
30/11/2010,32707,0.009683509
31/12/2010,32707,0.009738785
29/01/2010,32803,0.009657399
26/02/2010,32803,0.009734295
31/03/2010,32803,0.009461604
30/04/2010,32803,0.009687167
28/05/2010,32803,0.00963289
30/06/2010,32803,0.009696266
30/07/2010,32803,0.009656639
31/08/2010,32803,0.009635885
30/09/2010,32803,0.009752561
29/10/2010,32803,0.00966155
30/11/2010,32803,0.009707224
31/12/2010,32803,0.009769008
29/01/2010,32870,0.009684022
26/02/2010,32870,0.009480406
31/03/2010,32870,0.009693548
30/04/2010,32870,0.009695111
28/05/2010,32870,0.009792503
30/06/2010,32870,0.009743556
30/07/2010,32870,0.009705786
31/08/2010,32870,0.009637417
30/09/2010,32870,0.009687559
29/10/2010,32870,0.009690175
30/11/2010,32870,0.00974133
31/12/2010,32870,0.009773369
29/01/2010,32942,0.009860853
26/02/2010,32942,0.009730084
31/03/2010,32942,0.009608983
30/04/2010,32942,0.009715149
28/05/2010,32942,0.009687196
30/06/2010,32942,0.009734535
30/07/2010,32942,0.009666955
31/08/2010,32942,0.009837617
30/09/2010,32942,0.009696641
29/10/2010,32942,0.00969864
30/11/2010,32942,0.009710334
31/12/2010,32942,0.009756547
29/01/2010,33099,0.009862577
26/02/2010,33099,0.009595487
31/03/2010,33099,0.009847267
30/04/2010,33099,0.009753937
28/05/2010,33099,0.009730403
30/06/2010,33099,0.009685928
30/07/2010,33099,0.00976191
31/08/2010,33099,0.009808187
30/09/2010,33099,0.009709867
29/10/2010,33099,0.009664441
30/11/2010,33099,0.009697003
31/12/2010,33099,0.00962617
29/01/2010,33849,0.009834609
26/02/2010,33849,0.00976891
31/03/2010,33849,0.00988833
30/04/2010,33849,0.009738043
28/05/2010,33849,0.009783796
30/06/2010,33849,0.00975238
30/07/2010,33849,0.009737881
31/08/2010,33849,0.009846675
30/09/2010,33849,0.009782213
29/10/2010,33849,0.009715469
30/11/2010,33849,0.009751772
31/12/2010,33849,0.009757602
29/01/2010,34032,0.009732635
26/02/2010,34032,0.009838104
31/03/2010,34032,0.009795752
30/04/2010,34032,0.009781635
28/05/2010,34032,0.009709112
30/06/2010,34032,0.009723056
30/07/2010,34032,0.00981286
31/08/2010,34032,0.009687363
30/09/2010,34032,0.009787208
29/10/2010,34032,0.009782678
30/11/2010,34032,0.009771323
31/12/2010,34032,0.009801028
29/01/2010,34367,0.00978993
26/02/2010,34367,0.009711991
31/03/2010,34367,0.009823658
30/04/2010,34367,0.009777043
28/05/2010,34367,0.009792397
30/06/2010,34367,0.009797149
30/07/2010,34367,0.009812555
31/08/2010,34367,0.009833253
30/09/2010,34367,0.009775107
29/10/2010,34367,0.009732183
30/11/2010,34367,0.009790551
31/12/2010,34367,0.009744852
29/01/2010,34497,0.00984604
26/02/2010,34497,0.009902833
31/03/2010,34497,0.009814316
30/04/2010,34497,0.009743006
28/05/2010,34497,0.009800564
30/06/2010,34497,0.009736708
30/07/2010,34497,0.009809416
31/08/2010,34497,0.00977881
30/09/2010,34497,0.009730459
29/10/2010,34497,0.009811717
30/11/2010,34497,0.009778948
31/12/2010,34497,0.009797525
29/01/2010,34746,0.009866186
26/02/2010,34746,0.009890471
31/03/2010,34746,0.009740066
30/04/2010,34746,0.009850231
28/05/2010,34746,0.009747203
30/06/2010,34746,0.009840091
30/07/2010,34746,0.009780142
31/08/2010,34746,0.009892711
30/09/2010,34746,0.009872323
29/10/2010,34746,0.00978432
30/11/2010,34746,0.009803425
31/12/2010,34746,0.009677786
29/01/2010,34817,0.009785979
26/02/2010,34817,0.0097091
31/03/2010,34817,0.009766802
30/04/2010,34817,0.009848958
28/05/2010,34817,0.009757556
30/06/2010,34817,0.009808903
30/07/2010,34817,0.009862953
31/08/2010,34817,0.009964752
30/09/2010,34817,0.009801181
29/10/2010,34817,0.009839329
30/11/2010,34817,0.009807229
31/12/2010,34817,0.009854513
29/01/2010,34833,0.00978693
26/02/2010,34833,0.009915888
31/03/2010,34833,0.009823295
30/04/2010,34833,0.009810642
28/05/2010,34833,0.009791605
30/06/2010,34833,0.009764586
30/07/2010,34833,0.0098687
31/08/2010,34833,0.009848689
30/09/2010,34833,0.009775642
29/10/2010,34833,0.009808509
30/11/2010,34833,0.00980868
31/12/2010,34833,0.009890367
29/01/2010,34948,0.00992127
26/02/2010,34948,0.01006389
31/03/2010,34948,0.009708077
30/04/2010,34948,0.009809245
28/05/2010,34948,0.009749325
30/06/2010,34948,0.009864451
30/07/2010,34948,0.00976995
31/08/2010,34948,0.009754047
30/09/2010,34948,0.00987704
29/10/2010,34948,0.009735591
30/11/2010,34948,0.009857159
31/12/2010,34948,0.009862306
29/01/2010,35044,0.009832393
26/02/2010,35044,0.00980093
31/03/2010,35044,0.009688365
30/04/2010,35044,0.009836226
28/05/2010,35044,0.009749
30/06/2010,35044,0.009847542
30/07/2010,35044,0.009790683
31/08/2010,35044,0.009812096
30/09/2010,35044,0.009857241
29/10/2010,35044,0.0098354
30/11/2010,35044,0.00981446
31/12/2010,35044,0.009753254
29/01/2010,35107,0.009895552
26/02/2010,35107,0.009891613
31/03/2010,35107,0.009654157
30/04/2010,35107,0.00980785
28/05/2010,35107,0.009790515
30/06/2010,35107,0.009849533
30/07/2010,35107,0.009797885
31/08/2010,35107,0.009889078
30/09/2010,35107,0.009848828
29/10/2010,35107,0.009784592
30/11/2010,35107,0.009837475
31/12/2010,35107,0.009840435
29/01/2010,35124,0.0100064
26/02/2010,35124,0.009923039
31/03/2010,35124,0.009883992
30/04/2010,35124,0.009839143
28/05/2010,35124,0.009815809
30/06/2010,35124,0.009784803
30/07/2010,35124,0.009849578
31/08/2010,35124,0.009669219
30/09/2010,35124,0.009891174
29/10/2010,35124,0.009791325
30/11/2010,35124,0.009840257
31/12/2010,35124,0.009770807
29/01/2010,35554,0.009774554
26/02/2010,35554,0.009886909
31/03/2010,35554,0.009895927
30/04/2010,35554,0.009961603
28/05/2010,35554,0.00985796
30/06/2010,35554,0.009871016
30/07/2010,35554,0.00979323
31/08/2010,35554,0.009804767
30/09/2010,35554,0.009903935
29/10/2010,35554,0.009855415
30/11/2010,35554,0.009867661
31/12/2010,35554,0.009787381
29/01/2010,35991,0.009810358
26/02/2010,35991,0.009772869
31/03/2010,35991,0.009934403
30/04/2010,35991,0.009905079
28/05/2010,35991,0.009868317
30/06/2010,35991,0.00993062
30/07/2010,35991,0.009840151
31/08/2010,35991,0.009818301
30/09/2010,35991,0.009884134
29/10/2010,35991,0.009820704
30/11/2010,35991,0.009887492
31/12/2010,35991,0.00994856
29/01/2010,36003,0.009685628
26/02/2010,36003,0.009718413
31/03/2010,36003,0.009801826
30/04/2010,36003,0.009910006
28/05/2010,36003,0.009910862
30/06/2010,36003,0.009856364
30/07/2010,36003,0.009871616
31/08/2010,36003,0.009814519
30/09/2010,36003,0.009834701
29/10/2010,36003,0.009847756
30/11/2010,36003,0.009909016
31/12/2010,36003,0.009962503
29/01/2010,36397,0.00974668
26/02/2010,36397,0.009760857
31/03/2010,36397,0.009905861
30/04/2010,36397,0.009882701
28/05/2010,36397,0.009820111
30/06/2010,36397,0.009902404
30/07/2010,36397,0.009864714
31/08/2010,36397,0.010025552
30/09/2010,36397,0.009930192
29/10/2010,36397,0.00990787
30/11/2010,36397,0.00988514
31/12/2010,36397,0.009829203
29/01/2010,36468,0.00990704
26/02/2010,36468,0.010037291
31/03/2010,36468,0.00981407
30/04/2010,36468,0.009934312
28/05/2010,36468,0.009925203
30/06/2010,36468,0.009876541
30/07/2010,36468,0.009893717
31/08/2010,36468,0.009850425
30/09/2010,36468,0.00985716
29/10/2010,36468,0.009955347
30/11/2010,36468,0.009889378
31/12/2010,36468,0.009978676
29/01/2010,36768,0.009880791
26/02/2010,36768,0.00984505
31/03/2010,36768,0.009953251
30/04/2010,36768,0.009906652
28/05/2010,36768,0.009990239
30/06/2010,36768,0.009885733
30/07/2010,36768,0.009846217
31/08/2010,36768,0.009847582
30/09/2010,36768,0.009927251
29/10/2010,36768,0.009913043
30/11/2010,36768,0.009923198
31/12/2010,36768,0.009838131
29/01/2010,36898,0.009945166
26/02/2010,36898,0.009956891
31/03/2010,36898,0.009921094
30/04/2010,36898,0.009886244
28/05/2010,36898,0.009920937
30/06/2010,36898,0.009989164
30/07/2010,36898,0.009905778
31/08/2010,36898,0.00988617
30/09/2010,36898,0.009872839
29/10/2010,36898,0.009904861
30/11/2010,36898,0.009970602
31/12/2010,36898,0.009964375
29/01/2010,37217,0.009853013
26/02/2010,37217,0.009895802
31/03/2010,37217,0.010222827
30/04/2010,37217,0.009984764
28/05/2010,37217,0.010001639
30/06/2010,37217,0.009963398
30/07/2010,37217,0.009953115
31/08/2010,37217,0.009857225
30/09/2010,37217,0.009870165
29/10/2010,37217,0.009912782
30/11/2010,37217,0.009942907
31/12/2010,37217,0.009942121
29/01/2010,37284,0.009925787
26/02/2010,37284,0.010028603
31/03/2010,37284,0.009925329
30/04/2010,37284,0.009930414
28/05/2010,37284,0.009857731
30/06/2010,37284,0.009907148
30/07/2010,37284,0.009896749
31/08/2010,37284,0.009888087
30/09/2010,37284,0.010003162
29/10/2010,37284,0.009983174
30/11/2010,37284,0.009927563
31/12/2010,37284,0.01000872
29/01/2010,37568,0.009868834
26/02/2010,37568,0.010047241
31/03/2010,37568,0.010014965
30/04/2010,37568,0.009941673
28/05/2010,37568,0.009924489
30/06/2010,37568,0.009999344
30/07/2010,37568,0.009899285
31/08/2010,37568,0.010014635
30/09/2010,37568,0.009911981
29/10/2010,37568,0.009938737
30/11/2010,37568,0.01002008
31/12/2010,37568,0.009895526
29/01/2010,37807,0.01010815
26/02/2010,37807,0.010103089
31/03/2010,37807,0.009855125
30/04/2010,37807,0.009976077
28/05/2010,37807,0.009957592
30/06/2010,37807,0.009984782
30/07/2010,37807,0.009959169
31/08/2010,37807,0.010001223
30/09/2010,37807,0.009983726
29/10/2010,37807,0.009903698
30/11/2010,37807,0.009977348
31/12/2010,37807,0.009988726
29/01/2010,37875,0.010004919
26/02/2010,37875,0.010051591
31/03/2010,37875,0.009915798
30/04/2010,37875,0.009982204
28/05/2010,37875,0.009914403
30/06/2010,37875,0.009983922
30/07/2010,37875,0.009974704
31/08/2010,37875,0.010091326
30/09/2010,37875,0.009972852
29/10/2010,37875,0.010010525
30/11/2010,37875,0.009992701
31/12/2010,37875,0.00992535
29/01/2010,37955,0.009950031
26/02/2010,37955,0.009781071
31/03/2010,37955,0.010000452
30/04/2010,37955,0.009928086
28/05/2010,37955,0.009987751
30/06/2010,37955,0.009912767
30/07/2010,37955,0.009970222
31/08/2010,37955,0.009906722
30/09/2010,37955,0.009983683
29/10/2010,37955,0.010016017
30/11/2010,37955,0.009987335
31/12/2010,37955,0.009912607
29/01/2010,38033,0.010078193
26/02/2010,38033,0.009833504
31/03/2010,38033,0.009957933
30/04/2010,38033,0.009954212
28/05/2010,38033,0.010003135
30/06/2010,38033,0.010089793
30/07/2010,38033,0.009946719
31/08/2010,38033,0.009901427
30/09/2010,38033,0.009926267
29/10/2010,38033,0.009949605
30/11/2010,38033,0.010000789
31/12/2010,38033,0.009977352
29/01/2010,38156,0.010022199
26/02/2010,38156,0.009946334
31/03/2010,38156,0.009945525
30/04/2010,38156,0.009993546
28/05/2010,38156,0.009964619
30/06/2010,38156,0.009939426
30/07/2010,38156,0.010035934
31/08/2010,38156,0.0100736
30/09/2010,38156,0.010050157
29/10/2010,38156,0.009994273
30/11/2010,38156,0.009982827
31/12/2010,38156,0.010038767
29/01/2010,38682,0.010107668
26/02/2010,38682,0.010109836
31/03/2010,38682,0.010047255
30/04/2010,38682,0.010060969
28/05/2010,38682,0.00999303
30/06/2010,38682,0.009981951
30/07/2010,38682,0.009920633
31/08/2010,38682,0.010034015
30/09/2010,38682,0.010033642
29/10/2010,38682,0.009983349
30/11/2010,38682,0.009981861
31/12/2010,38682,0.01012384
29/01/2010,38703,0.010070593
26/02/2010,38703,0.010159378
31/03/2010,38703,0.009875307
30/04/2010,38703,0.010062229
28/05/2010,38703,0.009974576
30/06/2010,38703,0.010019377
30/07/2010,38703,0.009970962
31/08/2010,38703,0.009986161
30/09/2010,38703,0.010047972
29/10/2010,38703,0.010061382
30/11/2010,38703,0.010051218
31/12/2010,38703,0.010042568
29/01/2010,38746,0.009876866
26/02/2010,38746,0.010075755
31/03/2010,38746,0.009860849
30/04/2010,38746,0.010028226
28/05/2010,38746,0.009960024
30/06/2010,38746,0.010074281
30/07/2010,38746,0.01004842
31/08/2010,38746,0.010124907
30/09/2010,38746,0.009969362
29/10/2010,38746,0.010037261
30/11/2010,38746,0.010055661
31/12/2010,38746,0.010037926
29/01/2010,38762,0.009930583
26/02/2010,38762,0.009879718
31/03/2010,38762,0.010184784
30/04/2010,38762,0.010016565
28/05/2010,38762,0.010065467
30/06/2010,38762,0.010005563
30/07/2010,38762,0.010059415
31/08/2010,38762,0.010046375
30/09/2010,38762,0.010030273
29/10/2010,38762,0.01005762
30/11/2010,38762,0.009991585
31/12/2010,38762,0.01009522
29/01/2010,38850,0.010048485
26/02/2010,38850,0.010039558
31/03/2010,38850,0.009828153
30/04/2010,38850,0.010006559
28/05/2010,38850,0.010019019
30/06/2010,38850,0.009934429
30/07/2010,38850,0.009994809
31/08/2010,38850,0.009938684
30/09/2010,38850,0.010054556
29/10/2010,38850,0.00998509
30/11/2010,38850,0.010037623
31/12/2010,38850,0.010028682
29/01/2010,39220,0.01000661
26/02/2010,39220,0.009972717
31/03/2010,39220,0.010064992
30/04/2010,39220,0.010051193
28/05/2010,39220,0.009944945
30/06/2010,39220,0.009948156
30/07/2010,39220,0.010026193
31/08/2010,39220,0.009980227
30/09/2010,39220,0.010085508
29/10/2010,39220,0.010051558
30/11/2010,39220,0.010102503
31/12/2010,39220,0.010025178
29/01/2010,39490,0.009923863
26/02/2010,39490,0.010040202
31/03/2010,39490,0.010072889
30/04/2010,39490,0.010061589
28/05/2010,39490,0.010047296
30/06/2010,39490,0.010114151
30/07/2010,39490,0.010118247
31/08/2010,39490,0.010087793
30/09/2010,39490,0.010006902
29/10/2010,39490,0.010046489
30/11/2010,39490,0.010069077
31/12/2010,39490,0.010129164
29/01/2010,39538,0.009961656
26/02/2010,39538,0.010121305
31/03/2010,39538,0.010090871
30/04/2010,39538,0.010056462
28/05/2010,39538,0.01005933
30/06/2010,39538,0.010095213
30/07/2010,39538,0.010039452
31/08/2010,39538,0.010027382
30/09/2010,39538,0.010094476
29/10/2010,39538,0.010065853
30/11/2010,39538,0.010039552
31/12/2010,39538,0.010081162
29/01/2010,39571,0.009907318
26/02/2010,39571,0.010000642
31/03/2010,39571,0.009977909
30/04/2010,39571,0.010040789
28/05/2010,39571,0.010038245
30/06/2010,39571,0.010048841
30/07/2010,39571,0.010053581
31/08/2010,39571,0.010011948
30/09/2010,39571,0.010064708
29/10/2010,39571,0.010084408
30/11/2010,39571,0.010120252
31/12/2010,39571,0.010035833
29/01/2010,39642,0.010150892
26/02/2010,39642,0.01008389
31/03/2010,39642,0.01010424
30/04/2010,39642,0.010138952
28/05/2010,39642,0.010152999
30/06/2010,39642,0.010007057
30/07/2010,39642,0.010054843
31/08/2010,39642,0.010075768
30/09/2010,39642,0.010039519
29/10/2010,39642,0.010104803
30/11/2010,39642,0.010102926
31/12/2010,39642,0.010126167
29/01/2010,39693,0.010043429
26/02/2010,39693,0.009933565
31/03/2010,39693,0.010171232
30/04/2010,39693,0.009993426
28/05/2010,39693,0.009996144
30/06/2010,39693,0.010116964
30/07/2010,39693,0.010118384
31/08/2010,39693,0.010072549
30/09/2010,39693,0.01011167
29/10/2010,39693,0.01009016
30/11/2010,39693,0.010111674
31/12/2010,39693,0.010103468
29/01/2010,39917,0.009986902
26/02/2010,39917,0.010144881
31/03/2010,39917,0.010096868
30/04/2010,39917,0.010100374
28/05/2010,39917,0.01004009
30/06/2010,39917,0.010003501
30/07/2010,39917,0.010049431
31/08/2010,39917,0.00988105
30/09/2010,39917,0.010104148
29/10/2010,39917,0.010112341
30/11/2010,39917,0.010098382
31/12/2010,39917,0.010116371
29/01/2010,40125,0.010120745
26/02/2010,40125,0.01027058
31/03/2010,40125,0.010122464
30/04/2010,40125,0.010076276
28/05/2010,40125,0.010102597
30/06/2010,40125,0.010013639
30/07/2010,40125,0.010088461
31/08/2010,40125,0.010052811
30/09/2010,40125,0.010118984
29/10/2010,40125,0.01011112
30/11/2010,40125,0.010072374
31/12/2010,40125,0.010137007
29/01/2010,40272,0.010111562
26/02/2010,40272,0.010059183
31/03/2010,40272,0.010157449
30/04/2010,40272,0.010074797
28/05/2010,40272,0.010147603
30/06/2010,40272,0.010085697
30/07/2010,40272,0.010082256
31/08/2010,40272,0.010056876
30/09/2010,40272,0.010114171
29/10/2010,40272,0.010090306
30/11/2010,40272,0.010096608
31/12/2010,40272,0.010129602
29/01/2010,40416,0.010020924
26/02/2010,40416,0.009986856
31/03/2010,40416,0.010314318
30/04/2010,40416,0.010121998
28/05/2010,40416,0.0101383
30/06/2010,40416,0.010096606
30/07/2010,40416,0.010111283
31/08/2010,40416,0.010081995
30/09/2010,40416,0.010070644
29/10/2010,40416,0.010180741
30/11/2010,40416,0.010111381
31/12/2010,40416,0.010169105
29/01/2010,40440,0.0101192
26/02/2010,40440,0.010081301
31/03/2010,40440,0.010233199
30/04/2010,40440,0.010076627
28/05/2010,40440,0.010162916
30/06/2010,40440,0.010031492
30/07/2010,40440,0.010142116
31/08/2010,40440,0.010149257
30/09/2010,40440,0.010101127
29/10/2010,40440,0.010168128
30/11/2010,40440,0.010072512
31/12/2010,40440,0.010172135
29/01/2010,40539,0.01015452
26/02/2010,40539,0.010102883
31/03/2010,40539,0.010012723
30/04/2010,40539,0.010104658
28/05/2010,40539,0.010148831
30/06/2010,40539,0.010106618
30/07/2010,40539,0.010139374
31/08/2010,40539,0.010143351
30/09/2010,40539,0.010070006
29/10/2010,40539,0.010147265
30/11/2010,40539,0.010107974
31/12/2010,40539,0.010189031
29/01/2010,41080,0.010134189
26/02/2010,41080,0.010136082
31/03/2010,41080,0.01008094
30/04/2010,41080,0.010154176
28/05/2010,41080,0.010068906
30/06/2010,41080,0.010141098
30/07/2010,41080,0.010173493
31/08/2010,41080,0.010195343
30/09/2010,41080,0.010112258
29/10/2010,41080,0.010210595
30/11/2010,41080,0.010135859
31/12/2010,41080,0.010160982
29/01/2010,41187,0.010212174
26/02/2010,41187,0.010112328
31/03/2010,41187,0.009982544
30/04/2010,41187,0.010062815
28/05/2010,41187,0.010219221
30/06/2010,41187,0.010137557
30/07/2010,41187,0.010192291
31/08/2010,41187,0.010131448
30/09/2010,41187,0.010079521
29/10/2010,41187,0.010109569
30/11/2010,41187,0.010128758
31/12/2010,41187,0.010165094
29/01/2010,41241,0.010236531
26/02/2010,41241,0.010089464
31/03/2010,41241,0.010113954
30/04/2010,41241,0.010115583
28/05/2010,41241,0.010244363
30/06/2010,41241,0.010111332
30/07/2010,41241,0.010065777
31/08/2010,41241,0.010097072
30/09/2010,41241,0.010138764
29/10/2010,41241,0.010054418
30/11/2010,41241,0.010137619
31/12/2010,41241,0.010089483
29/01/2010,41355,0.010193893
26/02/2010,41355,0.0101481
31/03/2010,41355,0.010319204
30/04/2010,41355,0.010184508
28/05/2010,41355,0.010115451
30/06/2010,41355,0.010174908
30/07/2010,41355,0.010180504
31/08/2010,41355,0.010159229
30/09/2010,41355,0.010176017
29/10/2010,41355,0.010206378
30/11/2010,41355,0.010169256
31/12/2010,41355,0.010161949
29/01/2010,41452,0.010155165
26/02/2010,41452,0.010233306
31/03/2010,41452,0.010299587
30/04/2010,41452,0.010191476
28/05/2010,41452,0.010131568
30/06/2010,41452,0.010198016
30/07/2010,41452,0.01012993
31/08/2010,41452,0.010142103
30/09/2010,41452,0.010082311
29/10/2010,41452,0.010180221
30/11/2010,41452,0.010114853
31/12/2010,41452,0.010090323
29/01/2010,41574,0.01016498
26/02/2010,41574,0.010202866
31/03/2010,41574,0.010120908
30/04/2010,41574,0.01015669
28/05/2010,41574,0.010262265
30/06/2010,41574,0.01023293
30/07/2010,41574,0.010185144
31/08/2010,41574,0.010375733
30/09/2010,41574,0.010224095
29/10/2010,41574,0.010227322
30/11/2010,41574,0.010214311
31/12/2010,41574,0.010189467
29/01/2010,42059,0.010221003
26/02/2010,42059,0.010082914
31/03/2010,42059,0.010166773
30/04/2010,42059,0.010179806
28/05/2010,42059,0.010251243
30/06/2010,42059,0.010218133
30/07/2010,42059,0.010212024
31/08/2010,42059,0.01017213
30/09/2010,42059,0.010188549
29/10/2010,42059,0.010167584
30/11/2010,42059,0.01018139
31/12/2010,42059,0.010221863
29/01/2010,42200,0.01015858
26/02/2010,42200,0.010292173
31/03/2010,42200,0.010393964
30/04/2010,42200,0.010199524
28/05/2010,42200,0.010259769
30/06/2010,42200,0.010186045
30/07/2010,42200,0.010204914
31/08/2010,42200,0.010152622
30/09/2010,42200,0.010274165
29/10/2010,42200,0.010284098
30/11/2010,42200,0.01017177
31/12/2010,42200,0.01024878
29/01/2010,42286,0.010222023
26/02/2010,42286,0.010125972
31/03/2010,42286,0.010193865
30/04/2010,42286,0.01018189
28/05/2010,42286,0.010226717
30/06/2010,42286,0.010232392
30/07/2010,42286,0.010178527
31/08/2010,42286,0.010119335
30/09/2010,42286,0.010233917
29/10/2010,42286,0.010164343
30/11/2010,42286,0.010250218
31/12/2010,42286,0.010248739
29/01/2010,42439,0.010197688
26/02/2010,42439,0.010130307
31/03/2010,42439,0.01030863
30/04/2010,42439,0.010226281
28/05/2010,42439,0.010156758
30/06/2010,42439,0.010173747
30/07/2010,42439,0.010189577
31/08/2010,42439,0.010067963
30/09/2010,42439,0.010213399
29/10/2010,42439,0.01022298
30/11/2010,42439,0.01019498
31/12/2010,42439,0.010207141
29/01/2010,42550,0.010237533
26/02/2010,42550,0.010254545
31/03/2010,42550,0.010131324
30/04/2010,42550,0.010163168
28/05/2010,42550,0.010159346
30/06/2010,42550,0.010146695
30/07/2010,42550,0.010237152
31/08/2010,42550,0.010186523
30/09/2010,42550,0.010166093
29/10/2010,42550,0.010216202
30/11/2010,42550,0.010255182
31/12/2010,42550,0.010271594
29/01/2010,42585,0.010323961
26/02/2010,42585,0.010329606
31/03/2010,42585,0.010121194
30/04/2010,42585,0.010157187
28/05/2010,42585,0.010286488
30/06/2010,42585,0.010243924
30/07/2010,42585,0.010235169
31/08/2010,42585,0.010236961
30/09/2010,42585,0.010157021
29/10/2010,42585,0.010166584
30/11/2010,42585,0.010267458
31/12/2010,42585,0.010222961
29/01/2010,42614,0.01009649
26/02/2010,42614,0.010185048
31/03/2010,42614,0.010196334
30/04/2010,42614,0.010248638
28/05/2010,42614,0.010166759
30/06/2010,42614,0.010299099
30/07/2010,42614,0.010161624
31/08/2010,42614,0.010243815
30/09/2010,42614,0.010190455
29/10/2010,42614,0.010235005
30/11/2010,42614,0.010260919
31/12/2010,42614,0.010104957
29/01/2010,42796,0.01022218
26/02/2010,42796,0.010213777
31/03/2010,42796,0.010230698
30/04/2010,42796,0.010248237
28/05/2010,42796,0.010229292
30/06/2010,42796,0.010181083
30/07/2010,42796,0.0101557
31/08/2010,42796,0.010166677
30/09/2010,42796,0.010292375
29/10/2010,42796,0.010237064
30/11/2010,42796,0.010233337
31/12/2010,42796,0.010249614
29/01/2010,42906,0.010221291
26/02/2010,42906,0.010294104
31/03/2010,42906,0.010198641
30/04/2010,42906,0.010267844
28/05/2010,42906,0.010141161
30/06/2010,42906,0.010211477
30/07/2010,42906,0.01020636
31/08/2010,42906,0.010250764
30/09/2010,42906,0.010284642
29/10/2010,42906,0.010203886
30/11/2010,42906,0.010237162
31/12/2010,42906,0.010161195
29/01/2010,43123,0.010197954
26/02/2010,43123,0.010247525
31/03/2010,43123,0.010190408
30/04/2010,43123,0.010232236
28/05/2010,43123,0.010147498
30/06/2010,43123,0.010247131
30/07/2010,43123,0.010310602
31/08/2010,43123,0.010360586
30/09/2010,43123,0.010278418
29/10/2010,43123,0.010258324
30/11/2010,43123,0.010267454
31/12/2010,43123,0.010263228
29/01/2010,43334,0.010141021
26/02/2010,43334,0.010307989
31/03/2010,43334,0.010336904
30/04/2010,43334,0.010293402
28/05/2010,43334,0.010188067
30/06/2010,43334,0.010349437
30/07/2010,43334,0.010321045
31/08/2010,43334,0.010181707
30/09/2010,43334,0.010314552
29/10/2010,43334,0.010335046
30/11/2010,43334,0.010281509
31/12/2010,43334,0.010287592
29/01/2010,43350,0.010260382
26/02/2010,43350,0.01021613
31/03/2010,43350,0.01029379
30/04/2010,43350,0.010290668
28/05/2010,43350,0.010231729
30/06/2010,43350,0.010232893
30/07/2010,43350,0.010262685
31/08/2010,43350,0.010327202
30/09/2010,43350,0.010263911
29/10/2010,43350,0.010235232
30/11/2010,43350,0.010256456
31/12/2010,43350,0.010307969
29/01/2010,43449,0.010313014
26/02/2010,43449,0.010249593
31/03/2010,43449,0.010262827
30/04/2010,43449,0.010282966
28/05/2010,43449,0.010336277
30/06/2010,43449,0.010188533
30/07/2010,43449,0.010201168
31/08/2010,43449,0.010222284
30/09/2010,43449,0.010223863
29/10/2010,43449,0.010257551
30/11/2010,43449,0.010243544
31/12/2010,43449,0.010323425
29/01/2010,43481,0.010156119
26/02/2010,43481,0.010264583
31/03/2010,43481,0.010241143
30/04/2010,43481,0.010217038
28/05/2010,43481,0.010232563
30/06/2010,43481,0.010275744
30/07/2010,43481,0.010301503
31/08/2010,43481,0.010306775
30/09/2010,43481,0.010211743
29/10/2010,43481,0.010284114
30/11/2010,43481,0.010282286
31/12/2010,43481,0.010276913
29/01/2010,43553,0.010296035
26/02/2010,43553,0.010196067
31/03/2010,43553,0.010284058
30/04/2010,43553,0.010335824
28/05/2010,43553,0.010318648
30/06/2010,43553,0.010228263
30/07/2010,43553,0.010216729
31/08/2010,43553,0.010173219
30/09/2010,43553,0.010214901
29/10/2010,43553,0.010280057
30/11/2010,43553,0.010263826
31/12/2010,43553,0.010296593
29/01/2010,43772,0.01026893
26/02/2010,43772,0.010235639
31/03/2010,43772,0.01025397
30/04/2010,43772,0.010345749
28/05/2010,43772,0.010304703
30/06/2010,43772,0.010379511
30/07/2010,43772,0.010228546
31/08/2010,43772,0.010330169
30/09/2010,43772,0.010220549
29/10/2010,43772,0.010258314
30/11/2010,43772,0.010318671
31/12/2010,43772,0.01032953
29/01/2010,44134,0.010213227
26/02/2010,44134,0.010187136
31/03/2010,44134,0.0102489
30/04/2010,44134,0.010303675
28/05/2010,44134,0.010221583
30/06/2010,44134,0.010330989
30/07/2010,44134,0.01032437
31/08/2010,44134,0.01041146
30/09/2010,44134,0.010297049
29/10/2010,44134,0.010353426
30/11/2010,44134,0.010295829
31/12/2010,44134,0.010319661
29/01/2010,44206,0.010290279
26/02/2010,44206,0.010250381
31/03/2010,44206,0.010309774
30/04/2010,44206,0.010257244
28/05/2010,44206,0.0103802
30/06/2010,44206,0.010204636
30/07/2010,44206,0.010342488
31/08/2010,44206,0.010283842
30/09/2010,44206,0.010292671
29/10/2010,44206,0.010338174
30/11/2010,44206,0.010267708
31/12/2010,44206,0.010311559
29/01/2010,44329,0.010333163
26/02/2010,44329,0.010422844
31/03/2010,44329,0.010281534
30/04/2010,44329,0.010333506
28/05/2010,44329,0.010309295
30/06/2010,44329,0.010321935
30/07/2010,44329,0.010312566
31/08/2010,44329,0.01033858
30/09/2010,44329,0.010324172
29/10/2010,44329,0.010255472
30/11/2010,44329,0.010323925
